id,object,result_position,annonce_id,agency_id,agency_page,agency_contact_name,agency_img_url,agency_phone_number,agency_has_email,agency_link,address,area,bedrooms_count,business_unit,coownership_annual_charges,coownership_number_of_lots,coownership_is_syndic_procedure,contact_is_private_seller,contact_email,description,district,dpe,estate_type,electricity_consumption,estate_type_id,features,ges,gas_emissions,highlighting_level,insee_code,is_furnished,is_exclusive,is_redirected,is_expired,latitude,longitude,monthly_price,main_picture,nature,postal_code,position,picture_count,price,price_per_meter,photos,price_decrease_percent,publication_id,pricing_price_note,ref,rooms,short_description,transaction_type,title,tags,url,video_url,virtual_visit_url,collected_at,input_url
"5016836","result","43","212948561","86147","https://www.seloger.com/professionnels/agences-immobilieres/paris-3eme-arrondissement-75003/agence-26638/","Nous Gérons","https://v.seloger.com/s/width/150/logos/1/2/l/7/12l713hqsat3x27l67v67ym69d5wyr4e8cjtyrw3e.jpg","01 87 66 65 72","t","http://www.nousgerons.com/","Lille","55.55555555555556","2","1",,,"f","f","t","1 chambre de libre :  Dans un immeuble situé sur l'avenue de Dunkerque à Lille, nous vous proposons un appartement T3 loué par chambre.  L'appartement entièrement refait à neuf et meublé comprend :  Un grand séjour lumineux, cuisine équipée (lave-vaisselle, micro-ondes, four, kit vaisselle, plaque électrique, hotte, réfrigérateur combiné, table, bar..), une salle de bain avec douche et lave-linge, Wc séparé et deux grandes chambres de 12m2, équipées chacune d'un lit double (literie complète: matelas, couette, oreiller, draps), une table de chevet, d'une armoire et d'un bureau.  Aux pieds de l'appartement : ligne 2 du métro (station Lomme-Lambersart), station de vélos en libre-service V'lille, station de bus et commerces. À 15 minutes à pied d'EuraTechnologies et à 15 minutes en transports ou 10 minutes en vélo des grandes universités/écoles (Université Catholique de Lille, etc.).  Loyer : 400 euros + 100 euros de charges par chambre.  Disponible mi-janvier  TOUT INCLUS (internet, parties communes de l'appartement, charges eau, électricité, TOM). Dépôt de garantie : 500 euros zone soumise à l'encadrement de loyer aucun complément de loyer n'a été rajouté  APL possible / Baux individuels (colocation non solidaire)",,,"Appartement",,"1","Ascenseur : non communiqué, Cuisine équipée, Salle de bain (baignoire), Séjour / salon, Chauffage : non communiqué",,,"1",,"t","f",,"f","50.639","3.022","0","https://v.seloger.com/s/crop/414x414/visuels/2/4/g/u/24guxosbrr2zup97k8bsrmjlwkeezme0bd0lfb27s.jpg","1","59000",,"14","500","9","https://v.seloger.com/s/crop/341x256/visuels/2/4/g/u/24guxosbrr2zup97k8bsrmjlwkeezme0bd0lfb27s.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/h/w/s/1hwsarlpcso5zqgpz63wvvno0wwhq101tz5weos8o.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/a/a/4/2aa4fwhyli60ipgl6kurr5mabe4uth0kyyt6vvens.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/j/d/h/0jdhy9pz25g85khba486cvt5awn4okolzgzlqb9iw.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/l/1/j/0l1juyg0c0l2xpeni1pty1saqm0j6bqbq1ljl9xiw.jpg","9","30086147","cc","T3AvDunkerque-416A","3","Location Appartement - 1 chambre de libre :  Dans un immeuble situé sur l'avenue de Dunkerque à Lille, nous vous proposons un appartement T3 loué par chambre.  L'appartement entièrement refait à neuf et meublé comprend :  Un grand séjour lumineux, cuisine équipée (lave-vaisselle, micro-ondes, four, kit vaisselle, plaque électrique, hotte, [...]","1","Location Appartement 3 pièces Lille - Appartement F3/T3/3 pièces 56 m² 500€/mois","3 pièces, 2 chambres, 56 m², Étage 2/–","https://www.seloger.com/annonces/locations/appartement/lille-59/212948561.htm",,,"2024-02-09 07:46:40.439388","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144837","result","44","213140021","73306",,"Cabinet Ledoux","https://v.seloger.com/s/width/150/logos/0/4/1/c/041cvxmkecxztbr40qa0qa2m98ue5po6np3dd746s.jpg","03 20 29 84 24","t","http://www.ledoux.fr/","Lille","59.666666666666664","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"t","f",,"f",,,"0",,"1","59000",,"7","895","15","https://v.seloger.com/s/crop/341x256/visuels/2/8/8/a/288ardva9zk16fe88u68hyat2sqbz6ue7l9pjil3s.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/v/h/i/0vhij0yypci9l1kon0ii8pahvyrki1vl0k4afxljs.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/2/h/3/22h3nddnso4634v741uh1mr6k6tropy09tilvnfq0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/j/k/a/0jkaqa15j8lc26se10oywtb2fjwhloq7fa14slgew.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/x/7/t/1x7tor6ofn9nrpayd9q3rnmadno4u8i3ot4yhtjrs.jpg",,"30073306","cc",,"3","Location Appartement - Bel appartement meublé dans une résidence récente avec parquet. Beau séjour avec baie vitrée donnant accés à une grande terrasse, cuisine avec lave vaissele ouverte sur le séjour. 2 chambres et une salle de bains avec lave linge complètent ce bien. L'appartement dispose également d'une place de parking. - [...]","1",,"3 pièces, 2 chambres, 59 m², Étage 0/0","https://www.seloger.com/annonces/locations/appartement/lille-59/213140021.htm",,,"2024-02-09 07:46:40.762328","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144838","result","45","212890117","339098","https://www.seloger.com/professionnels/agents-commerciaux/marcq-en-baoeul-59700/agence-61028/","iad France  Geoffroy Papelier","https://v.seloger.com/s/width/150/logos/1/p/r/1/1pr1oxlmz4kyqvu66wx3ep4lj08763due0cna7cxy.jpg","06 89 52 99 76","t","https://www.iadfrance.fr/fr/conseiller/@geoffroy.papelier??utm_campaign=spring&utm_medium=referral&utm_source=seloger","Lille","37.5","0","1",,,,"f","t",,"Vieux Lille",,"Appartement",,"1",,,,"1",,"t","t",,"f",,,"0",,"1","59800",,"8","1050","28","https://v.seloger.com/s/crop/341x256/visuels/1/h/r/a/1hrawxeufy0pc45jz4r241xh2pff4qyxc9s5y68ow.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/l/1/r/1l1r36quq1m3jr5oatkeav6hgkigr8a7psb8ljog0.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/v/8/1/1v819zjqob7ruih9tpiwkebq29cupmr44ts0q7z40.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/6/a/g/16ag0qu600xpqzevl9lewjm4zcivayx937blszuyo.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/7/r/3/27r3i222tzkjzzqv1bzmedlrv75rfg4rwvsd6bu68.jpg",,"30339098","cc",,"2","Location Appartement - iad France - Geoffroy Papelier vous propose : Vieux-Lille : rue Saint-André – magnifique duplex meublé complétement rénové de 37 m² environ. Il comprend: une belle pièce de vie avec cuisine ouverte complétement équipée, un WC séparé, un coin buanderie avec machine à laver, une chambre avec une salle de douche. SES ATOUTS: [...]","1",,"2 pièces, 1 chambre, 37 m², Étage 0/0","https://www.seloger.com/annonces/locations/appartement/lille-59/vieux-lille/212890117.htm",,,"2024-02-09 07:46:41.040505","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"4832285","result","46","211440295","86147","https://www.seloger.com/professionnels/agences-immobilieres/paris-3eme-arrondissement-75003/agence-26638/","Nous Gérons","https://v.seloger.com/s/width/150/logos/1/2/l/7/12l713hqsat3x27l67v67ym69d5wyr4e8cjtyrw3e.jpg","01 87 66 65 72","t","http://www.nousgerons.com/","Lille","37.72727272727273","1","1",,,"f","f","t","Nous vous proposons un magnifique appartement T2 refait à neuf et meublé de 41M2.  Il se compose : d'un séjour (canapé avec coin tv), d'une cuisine aménagée équipée (micro-onde, frigidaire, plaques, four, hotte, kit vaisselle, table et chaises), une salle de bain et un espace bureau avec 2 chaises.  Un escalier mène à une mezzanine ou la chambre est située, elle se compose d'un lit double et 2 tables de chevet. Les WC se trouvent également à l'étage.  LE PLUS DE CETTE LOCATION : L'appartement se situe à 10 minutes à pied du métro Porte d'Arras, de la faculté Sciences Po de Lille, commerces à proximités et grands axes routiers.  Loyer : 795 euros + 35 euros de charges = 830 euros CC frais d'agence : 300 euros  (INCLUS charges de copropriété + eau)  Disponible le 15 Décembre 2023","Lille Sud",,"Appartement",,"1","Ascenseur : non communiqué, Salle de bain (baignoire), Séjour / salon, Chauffage : non communiqué",,,"1",,"t","f",,"f","50.613","3.062","0","https://v.seloger.com/s/crop/414x414/visuels/0/t/2/3/0t23dme223irnnbqyqfhlxnjhu9szkstng4rjzu88.jpg","1","59000",,"6","830","22","https://v.seloger.com/s/crop/341x256/visuels/0/t/2/3/0t23dme223irnnbqyqfhlxnjhu9szkstng4rjzu88.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/v/n/r/0vnr7ixp0i3qy8a3h5x826ug2uupvjf4pemqjrfm0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/j/v/z/0jvzx8vw0342vozazyepziug1z83egvbyo8fsoafc.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/j/x/a/1jxapa4e2s2pouk0ui8umtsuwj63w4af9vw468bm1.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/2/p/b/12pbkz7n1thx35gm36tnbmucelyzx4jhl0jz67wlk.jpg","22","30086147","cc","T2FAUBOURGARRAS-416A","2","Location Appartement - Nous vous proposons un magnifique appartement T2 refait à neuf et meublé de 41M2.  Il se compose : d'un séjour (canapé avec coin tv), d'une cuisine aménagée équipée (micro-onde, frigidaire, plaques, four, hotte, kit vaisselle, table et chaises), une salle de bain et un espace bureau avec 2 chaises.  Un escalier mène à [...]","1","Location Appartement 2 pièces Lille - Appartement F2/T2/2 pièces 38 m² 830€/mois","2 pièces, 1 chambre, 38 m², Étage 2/–","https://www.seloger.com/annonces/locations/appartement/lille-59/lille-sud/211440295.htm",,,"2024-02-09 07:46:41.36686","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144839","result","47","212761107","3233","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-71469/","ORPI Lille Gambetta - BCS Immobilier","https://v.seloger.com/s/width/150/logos/2/9/n/e/29ne97g2rdbxkyr0p22f9hzjx8ksk7vvz7rwm8rsg.jpg","03 20 57 97 37","t","http://www.orpi.com/bcsimmo","Lille","34.833333333333336","0","1",,,,"f","t",,"Saint Maurice-Pellevoisin",,"Appartement",,"1",,,,"1",,"f","t",,"f",,,"0",,"1","59000",,"7","627","18","https://v.seloger.com/s/crop/341x256/visuels/1/n/x/s/1nxs4avgcc8av4a6ahyw4yx9dk7dekdn97ewklibk.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/m/r/x/1mrxmgwxzdwdrdxa9opoxdq8f25lx8ar3jhfi7eo0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/g/i/w/0giwa6kvzkj04ot4eubpj80w778i7wbup4g91gbnk.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/6/c/u/16cu8is6bq2tan8bod0b6l0k95viy8l5hokpi0l9s.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/t/f/s/1tfsgew6mo05zb0krxdl71tap6dbvzxwuk1t4f8og.jpg",,"30003233","cc",,"2","Location Appartement - (GA) LILLE SAINT-MAURICE - Rue Mehl A 5 minutes de 'LILLE EUROPE', T2d e 36m² au 1er étage d'une petite résidence, cet appartement comprend un séjour avec parquet, une chambre, une cuisine aménagée et équipée (frigo, plaques et four), une salle de bains avec wc et un cellier. A visiter rapidement ! Loyer : 547 € /mois + [...]","1",,"2 pièces, 1 chambre, 36 m², Étage 1/1, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/saint-maurice-pellevoisin/212761107.htm",,,"2024-02-09 07:46:41.704542","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144840","result","48","213804103","75728","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-12070/","LIVE IMMO",,"03 20 15 05 50","t",,"Lille","48.0625","0","1",,,,"f","t",,"Lille Sud",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"8","769","16","https://v.seloger.com/s/crop/341x256/visuels/1/3/5/6/1356bcw3es92c6hy8lruowlwuo8n5i7j5m67852w0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/d/7/t/0d7t8ex0yinnyl8vlj41e3q70cfhwp6808hq43w80.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/j/f/a/1jfa8zejtv0dgmgz1ecmo8j7qs6uogjo17e47emsg.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/e/i/m/0eimxv8a9rpp87f8bv6yboia8y2pxx53rd8dfiz2c.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/n/3/z/0n3z24k1mzgatg8vobifex5c2ncwnzsq0jhs2gusg.jpg",,"30075728","cc",,"2","Location Appartement - LILLE, 57 rue Francoise CACHIN A LOUER Appartement T2 de 46,65 m² avec un balcon de 7,66 m² et un parking lot 12 LOT A 134 Appartement NEUF LOI PINEL Séjour avec cuisine équipée et donnant sur un balcon exposé SUD EST. Loyer 704 € et 65 € de provisions pour charges soit 769€/mois. Dépôt de garantie 704 € Honoraires [...]","1",,"2 pièces, 1 chambre, 47 m², Étage 3/4, Balcon, Parking, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/lille-sud/213804103.htm",,,"2024-02-09 07:46:42.032961","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144841","result","49","214766607","46820","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-55041/","IMMO DE FRANCE","https://v.seloger.com/s/width/150/logos/0/j/o/4/0jo4o2b3u00ld8tl1u3i69pcpqlvvrvpj6ld4k6aw.jpg","06 73 74 42 57","t","http://www.immodefrance-nord.com/","Lille","47.5","0","1",,,,"f","t",,"Hellemmes-Épine Mont de Terre",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59260",,"10","665","14","https://v.seloger.com/s/crop/341x256/visuels/1/2/y/q/12yqcb71vo828gaxgc7d03e9fgl6b87oazwgjbc80.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/9/i/e/09ieyn7vtb5w2vcc1gnfyrebwwxek8p9fe77tpsio.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/3/p/w/03pwedt81leilrum5zoxhlsr95xqsn15wyqq9ho68.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/d/7/k/1d7kamlad2otp6aw23b65qux5zmx7e0ujsw5ylokg.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/x/8/j/1x8j10lze83kmbf0x2go5envjc7jzhrag3z5umhsw.jpg",,"30046820","cc",,"2","Location Appartement - Annonce 2888 - Contacter IMMO DE FRANCE Marie Platteeuro Lille Hellemmes, rue Roger Salengro, Appartement type 2 A louer de 47.75m² situé au deuxième étage d'une résidence sécurisée Il vous offre un hall d'entrée avec placard, un séjour lumineux donnant sur un coin cuisine (meubles de rangements) , une chambre , une [...]","1",,"2 pièces, 1 chambre, 48 m², Étage 2/0, Balcon, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/hellemmes-epine-mont-de-terre/214766607.htm",,,"2024-02-09 07:46:42.337855","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5056695","result","50","213859979","235420","https://www.seloger.com/professionnels/agences-immobilieres/paris-18eme-arrondissement-75018/agence-71211/","un particulier",,,"t",,"Lille","78.57142857142857","2","1",,,"f","t","t","situé au 1er étage d'une résidence arborée et calme, de la rue de la Bassée, à proximité du métro PORT DE LILLE et accès facile aux grands axes dans le quartier Vauban. Il se compse d'une entrée avec placard, d'un cellier, de WC séparés, d'une chambre de 10.86m² avec sa salle d'eau attenante avec douche et meuble vasque, d'une chambre de 12.63m², d'une salle d'eau avec douche, meuble vasque et machine à laver, d'un séjour de 28.08m² avec accès au balcon de 3.56m² et d'une cuisine séparée et équipée (meubles hauts et bas, évier, plaques, hotte, four, réfrigérateur avec congélateur, lave-vaisselle). La location comprend également un garage n°119 au sous-sol du bâtiment A. Date de réalisation du DPE : 14 décembre 2021 Balcon,Chauffage : individuel,1 place de parking,Ascenseur. Disponible de suite.","Vauban Esquermes","D","Appartement","228","1","Balcon, Calme, Garage, Ascenseur, Cuisine séparée, Salle d'eau (douche), Séjour / salon, Entrée séparée, Placards / rangements, Chauffage : non communiqué","B","7","1",,"t","f",,"f","50.625587","3.035839","0","https://v.seloger.com/s/crop/414x414/visuels/0/n/3/x/0n3xjaa6u6chrb546zzq8ljheky12jzfmv70ppfds.jpg","1","59000",,"15","1100","14","https://v.seloger.com/s/crop/341x256/visuels/0/n/3/x/0n3xjaa6u6chrb546zzq8ljheky12jzfmv70ppfds.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/4/s/q/14sqxktquzuc8tykfvr6ojdwoz0tzh7f9amfkz1nk.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/h/a/8/1ha8g3mmh0uyzwexmnwjjvu5xrvix06wo0d2om880.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/q/o/r/1qor1z2z8z2l4ubfg9ywn8l2kxt7jt47iwed226g0.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/z/k/y/1zky5co6t2cvxsz323eld2r2l2eswo6gus6d4m6n4.jpg","14","1051452","cc","213859979","3","Location entre particuliers Appartement - situé au 1er étage d'une résidence arborée et calme, de la rue de la Bassée, à proximité du métro PORT DE LILLE et accès facile aux grands axes dans le quartier Vauban. Il se compse d'une entrée avec placard, d'un cellier, de WC séparés, d'une chambre de 10.86m² avec sa salle d'eau attenante avec douche et [...]","1","Location Appartement 3 pièces Lille - Appartement F3/T3/3 pièces 79 m² 1100€/mois","3 pièces, 2 chambres, 79 m², Étage 1/–, Balcon, Garage, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/vauban-esquermes/213859979.htm",,,"2024-02-09 07:46:42.635688","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144842","result","51","213928261","442143","https://www.seloger.com/professionnels/agences-immobilieres/carvin-62220/agence-105929/","CARVIN IMMOBILIER",,"06 72 12 76 17","t",,"Lille","64.4375","0","1",,,,"f","t",,"Moulins",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"14","1031","16","https://v.seloger.com/s/crop/341x256/visuels/0/v/x/7/0vx7i8noe0jsak2dasa6z30ywd61vjbr6u6oee00w.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/6/u/8/26u8fywsyase9sqfaqtoi5m984qe1hnox65itloa2.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/r/x/t/0rxt1b881vca4ckdii8x7qhhtmhyqewyihz86j7l6.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/v/n/z/0vnzqhqh34w5thivokzs5txheu9500tvtsc53zcx6.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/m/8/r/1m8rkbgmqvw8kdd1hq6p4c1a764dmejr7f788rmlm.jpg",,"30442143","cc",,"3","Location Appartement - Nous vous proposons ce bel appartement T3 BBC de 65m² situé rue 81 Passage des Alouettes à Lille , à proximité des commerces, de la voie rapide et du métro porte de Valenciennes.  L'appartement est bien agencé avec un hall d'entrée avec un placard de rangement, une pièce principale lumineuse avec accès au balcon, une [...]","1",,"3 pièces, 2 chambres, 66 m², Étage 2/6, Balcon, Parking","https://www.seloger.com/annonces/locations/appartement/lille-59/moulins/213928261.htm",,,"2024-02-09 07:46:59.098866","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144843","result","52","215272487","521156","https://www.seloger.com/professionnels/agences-immobilieres/montreuil-93100/agence-343613/","Pandaloc",,"07 45 08 41 55","t",,"Lille","44.73684210526316","0","1",,,,"f","t",,"Lille Sud",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"4","850","19","https://v.seloger.com/s/crop/341x256/visuels/0/u/v/1/0uv1jeb5aru5goqdmlk2gmc12mf6uihbml5xnp26w.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/5/c/h/25ch8o2xq9e1qbla0ltafihrn9f8qosb6dnb0h8pk.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/p/6/6/0p66e0ixhtsmeg9wf2jvs31rk8hep8jsjbhfrc3f7.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/9/u/b/29ubozha89xune5f8eb6kg8z8euioof8un320ayeo.jpg",,"30521156","cc",,"2","Location Appartement - Avant toute chose : oui le logement est disponible  T2 au calme d'un petit immeuble entièrement rénové rue Brûle maison. Très lumineux. Proche du centre des commerces et des transports en communs. Branchements lave linge et lave vaisselle. Volets roulants, chauffage à inertie. Charges de 50 euros pour une personne, 70 [...]","1",,"2 pièces, 1 chambre, 45 m², Étage 1/–","https://www.seloger.com/annonces/locations/appartement/lille-59/lille-sud/215272487.htm",,,"2024-02-09 07:46:59.375286","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
